0.00125,-0.000870647
0.00250,-0.001741294
0.00375,-0.00261194
0.00500,-0.003482587
0.00625,-0.009328358
0.00750,-0.015174129
0.00875,-0.0210199
0.01000,-0.026865672
0.01125,-0.026430348
0.01250,-0.025995025
0.01375,-0.025559701
0.01500,-0.025124378
0.01625,-0.02431592
0.01750,-0.023507463
0.01875,-0.022699005
0.02000,-0.021890547
0.02125,-0.022325871
0.02250,-0.022761194
0.02375,-0.023196517
0.02500,-0.023631841
0.02625,-0.025186567
0.02750,-0.026741294
0.02875,-0.02829602
0.03000,-0.029850746
0.03125,-0.031218905
0.03250,-0.032587065
0.03375,-0.033955224
0.03500,-0.035323383
0.03625,-0.034452736
0.03750,-0.03358209
0.03875,-0.032711443
0.04000,-0.031840796
0.04125,-0.030721393
0.04250,-0.02960199
0.04375,-0.028482587
0.04500,-0.027363184
0.04625,-0.025808458
0.04750,-0.024253731
0.04875,-0.022699005
0.05000,-0.021144279
0.05125,-0.021144279
0.05250,-0.021144279
0.05375,-0.021144279
0.05500,-0.021144279
0.05625,-0.024004975
0.05750,-0.026865672
0.05875,-0.029726368
0.06000,-0.032587065
0.06125,-0.035385572
0.06250,-0.03818408
0.06375,-0.040982587
0.06500,-0.043781095
0.06625,-0.044900498
0.06750,-0.0460199
0.06875,-0.047139303
0.07000,-0.048258706
0.07125,-0.046268657
0.07250,-0.044278607
0.07375,-0.042288557
0.07500,-0.040298507
0.07625,-0.039179104
0.07750,-0.038059701
0.07875,-0.036940299
0.08000,-0.035820896
0.08125,-0.03358209
0.08250,-0.031343284
0.08375,-0.029104478
0.08500,-0.026865672
0.08625,-0.025248756
0.08750,-0.023631841
0.08875,-0.022014925
0.09000,-0.02039801
0.09125,-0.017910448
0.09250,-0.015422886
0.09375,-0.012935323
0.09500,-0.010447761
0.09625,-0.011940299
0.09750,-0.013432836
0.09875,-0.014925373
0.10000,-0.01641791
0.10125,-0.020460199
0.10250,-0.024502488
0.10375,-0.028544776
0.10500,-0.032587065
0.10625,-0.036256219
0.10750,-0.039925373
0.10875,-0.043594527
0.11000,-0.047263682
0.11125,-0.047636816
0.11250,-0.04800995
0.11375,-0.048383085
0.11500,-0.048756219
0.11625,-0.040671642
0.11750,-0.032587065
0.11875,-0.024502488
0.12000,-0.01641791
0.12125,-0.010447761
0.12250,-0.004477612
0.12375,0.001492537
0.12500,0.007462687
0.12625,0.014365672
0.12750,0.021268657
0.12875,0.028171642
0.13000,0.035074627
0.13125,0.023258706
0.13250,0.011442786
0.13375,-0.000373134
0.13500,-0.012189055
0.13625,-0.01710199
0.13750,-0.022014925
0.13875,-0.026927861
0.14000,-0.031840796
0.14125,-0.032835821
0.14250,-0.033830846
0.14375,-0.034825871
0.14500,-0.035820896
0.14625,-0.03949005
0.14750,-0.043159204
0.14875,-0.046828358
0.15000,-0.050497512
0.15125,-0.054042289
0.15250,-0.057587065
0.15375,-0.061131841
0.15500,-0.064676617
0.15625,-0.068718905
0.15750,-0.072761194
0.15875,-0.076803483
0.16000,-0.080845771
0.16125,-0.079664179
0.16250,-0.078482587
0.16375,-0.077300995
0.16500,-0.076119403
0.16625,-0.06778607
0.16750,-0.059452736
0.16875,-0.051119403
0.17000,-0.04278607
0.17125,-0.044340796
0.17250,-0.045895522
0.17375,-0.047450249
0.17500,-0.049004975
0.17625,-0.046890547
0.17750,-0.044776119
0.17875,-0.042661692
0.18000,-0.040547264
0.18125,-0.040609453
0.18250,-0.040671642
0.18375,-0.040733831
0.18500,-0.04079602
0.18625,-0.034763682
0.18750,-0.028731343
0.18875,-0.022699005
0.19000,-0.016666667
0.19125,-0.010945274
0.19250,-0.005223881
0.19375,0.000497512
0.19500,0.006218906
0.19625,0.013992537
0.19750,0.021766169
0.19875,0.029539801
0.20000,0.037313433
0.20125,0.042661692
0.20250,0.04800995
0.20375,0.053358209
0.20500,0.058706468
0.20625,0.059701493
0.20750,0.060696517
0.20875,0.061691542
0.21000,0.062686567
0.21125,0.067910448
0.21250,0.073134328
0.21375,0.078358209
0.21500,0.08358209
0.21625,0.0914801
0.21750,0.099378109
0.21875,0.10727612
0.22000,0.11517413
0.22125,0.11697761
0.22250,0.11878109
0.22375,0.12058458
0.22500,0.12238806
0.22625,0.11784826
0.22750,0.11330846
0.22875,0.10876866
0.23000,0.10422886
0.23125,0.10049751
0.23250,0.096766169
0.23375,0.093034826
0.23500,0.089303483
0.23625,0.083830846
0.23750,0.078358209
0.23875,0.072885572
0.24000,0.067412935
0.24125,0.065174129
0.24250,0.062935323
0.24375,0.060696517
0.24500,0.058457711
0.24625,0.064925373
0.24750,0.071393035
0.24875,0.077860697
0.25000,0.084328358
0.25125,0.088868159
0.25250,0.09340796
0.25375,0.097947761
0.25500,0.10248756
0.25625,0.10982587
0.25750,0.11716418
0.25875,0.12450249
0.26000,0.1318408
0.26125,0.1386194
0.26250,0.14539801
0.26375,0.15217662
0.26500,0.15895522
0.26625,0.16473881
0.26750,0.17052239
0.26875,0.17630597
0.27000,0.18208955
0.27125,0.17711443
0.27250,0.1721393
0.27375,0.16716418
0.27500,0.16218905
0.27625,0.15889303
0.27750,0.15559701
0.27875,0.152301
0.28000,0.14900498
0.28125,0.13662935
0.28250,0.12425373
0.28375,0.11187811
0.28500,0.099502488
0.28625,0.099502488
0.28750,0.099502488
0.28875,0.099502488
0.29000,0.099502488
0.29125,0.078544776
0.29250,0.057587065
0.29375,0.036629353
0.29500,0.015671642
0.29625,-0.020273632
