0.00125,0.000356973
0.00250,0.000713946
0.00375,0.001070919
0.00500,0.001427892
0.00625,0.003331747
0.00750,0.005235602
0.00875,0.007139457
0.01000,0.009043313
0.01125,0.01487387
0.01250,0.020704426
0.01375,0.026534983
0.01500,0.03236554
0.01625,0.027724893
0.01750,0.023084246
0.01875,0.018443598
0.02000,0.013802951
0.02125,0.013802951
0.02250,0.013802951
0.02375,0.013802951
0.02500,0.013802951
0.02625,0.016777725
0.02750,0.019752499
0.02875,0.022727273
0.03000,0.025702047
0.03125,0.029152784
0.03250,0.032603522
0.03375,0.03605426
0.03500,0.039504998
0.03625,0.035935269
0.03750,0.03236554
0.03875,0.028795812
0.04000,0.025226083
0.04125,0.020585436
0.04250,0.015944788
0.04375,0.011304141
0.04500,0.006663494
0.04625,0.011304141
0.04750,0.015944788
0.04875,0.020585436
0.05000,0.025226083
0.05125,0.03486435
0.05250,0.044502618
0.05375,0.054140885
0.05500,0.063779153
0.05625,0.062589243
0.05750,0.061399334
0.05875,0.060209424
0.06000,0.059019515
0.06125,0.052118039
0.06250,0.045216564
0.06375,0.038315088
0.06500,0.031413613
0.06625,0.030818658
0.06750,0.030223703
0.06875,0.029628748
0.07000,0.029033793
0.07125,0.037601142
0.07250,0.046168491
0.07375,0.05473584
0.07500,0.063303189
0.07625,0.053307949
0.07750,0.043312708
0.07875,0.033317468
0.08000,0.023322228
0.08125,0.028914802
0.08250,0.034507377
0.08375,0.040099952
0.08500,0.045692527
0.08625,0.056639695
0.08750,0.067586863
0.08875,0.078534031
0.09000,0.089481199
0.09125,0.096025702
0.09250,0.1025702
0.09375,0.10911471
0.09500,0.11565921
0.09625,0.1025702
0.09750,0.089481199
0.09875,0.076392194
0.10000,0.063303189
0.10125,0.052950976
0.10250,0.042598762
0.10375,0.032246549
0.10500,0.021894336
0.10625,0.006782485
0.10750,-0.008329367
0.10875,-0.023441218
0.11000,-0.03855307
0.11125,-0.047477392
0.11250,-0.056401713
0.11375,-0.065326035
0.11500,-0.074250357
0.11625,-0.065801999
0.11750,-0.057353641
0.11875,-0.048905283
0.12000,-0.040456925
0.12125,-0.034031414
0.12250,-0.027605902
0.12375,-0.02118039
0.12500,-0.014754879
0.12625,-0.006306521
0.12750,0.002141837
0.12875,0.010590195
0.13000,0.019038553
0.13125,0.024393146
0.13250,0.029747739
0.13375,0.035102332
0.13500,0.040456925
0.13625,0.0460495
0.13750,0.051642075
0.13875,0.05723465
0.14000,0.062827225
0.14125,0.068538791
0.14250,0.074250357
0.14375,0.079961923
0.14500,0.085673489
0.14625,0.083531652
0.14750,0.081389814
0.14875,0.079247977
0.15000,0.07710614
0.15125,0.060566397
0.15250,0.044026654
0.15375,0.027486911
0.15500,0.010947168
0.15625,0.01118515
0.15750,0.011423132
0.15875,0.011661114
0.16000,0.011899096
0.16125,0.018443598
0.16250,0.024988101
0.16375,0.031532604
0.16500,0.038077106
0.16625,0.037720133
0.16750,0.03736316
0.16875,0.037006188
0.17000,0.036649215
0.17125,0.040575916
0.17250,0.044502618
0.17375,0.048429319
0.17500,0.052356021
0.17625,0.054854831
0.17750,0.057353641
0.17875,0.059852451
0.18000,0.062351261
0.18125,0.056401713
0.18250,0.050452166
0.18375,0.044502618
0.18500,0.03855307
0.18625,0.030461685
0.18750,0.0223703
0.18875,0.014278915
0.19000,0.00618753
0.19125,-0.013326987
0.19250,-0.032841504
0.19375,-0.052356021
0.19500,-0.071870538
0.19625,-0.093169919
0.19750,-0.1144693
0.19875,-0.13576868
0.20000,-0.15706806
0.20125,-0.18110424
0.20250,-0.20514041
0.20375,-0.22917658
0.20500,-0.25321276
0.20625,-0.26677772
0.20750,-0.28034269
0.20875,-0.29390766
0.21000,-0.30747263
0.21125,-0.29307473
0.21250,-0.27867682
0.21375,-0.26427891
0.21500,-0.24988101
0.21625,-0.236792
0.21750,-0.223703
0.21875,-0.21061399
0.22000,-0.19752499
0.22125,-0.19585911
0.22250,-0.19419324
0.22375,-0.19252737
0.22500,-0.19086149
0.22625,-0.20442646
0.22750,-0.21799143
0.22875,-0.2315564
0.23000,-0.24512137
0.23125,-0.25154688
0.23250,-0.25797239
0.23375,-0.26439791
0.23500,-0.27082342
0.23625,-0.27118039
0.23750,-0.27153736
0.23875,-0.27189434
0.24000,-0.27225131
0.24125,-0.26701571
0.24250,-0.2617801
0.24375,-0.2565445
0.24500,-0.2513089
0.24625,-0.24762018
0.24750,-0.24393146
0.24875,-0.24024274
0.25000,-0.23655402
0.25125,-0.23667301
0.25250,-0.236792
0.25375,-0.23691099
0.25500,-0.23702999
0.25625,-0.24321752
0.25750,-0.24940505
0.25875,-0.25559257
0.26000,-0.2617801
0.26125,-0.25487863
0.26250,-0.24797715
0.26375,-0.24107568
0.26500,-0.2341742
0.26625,-0.22691575
0.26750,-0.21965731
0.26875,-0.21239886
0.27000,-0.20514041
0.27125,-0.19693003
0.27250,-0.18871966
0.27375,-0.18050928
0.27500,-0.17229891
0.27625,-0.16254165
0.27750,-0.15278439
0.27875,-0.14302713
0.28000,-0.13326987
0.28125,-0.12422656
0.28250,-0.11518325
0.28375,-0.10613993
0.28500,-0.097096621
0.28625,-0.090314136
0.28750,-0.083531652
