time,disp_x_max,disp_z_max,vonmises_max
0.795,-134.48591197079,-21.003209414229,3.1638368247129
0.8,-135.09120931662,-21.275438674798,7.2321217603391
0.805,-135.46694449268,-21.505241161897,9.3329929074671
0.81,-135.49727130106,-21.765777157359,11.919886111906
0.815,-135.55539949985,-22.10860684852,14.626967932208
0.82,-135.63434810265,-22.52188288474,14.131523503692
0.825,-135.71284034011,-22.974501284001,12.683233633252
0.83,-135.76864631053,-23.406099822225,11.203151821093
0.835,-135.51463024815,-23.744252536039,8.4417804520285
0.84,-135.04660511666,-24.004232260349,4.6729052713813
0.845,-134.77979845082,-24.256832176211,3.0120826176661
0.85,-134.66072906715,-24.402031431349,5.2925775273449
0.855,-134.6436081624,-24.483784890949,8.5374515639121
0.86,-134.72490693012,-24.536734019748,11.47760960437
0.865,-134.62859051157,-24.527563566836,13.416047812583
0.87,-134.28141756817,-24.50997372087,14.374446669138
0.875,-133.85849579937,-24.531862264208,13.849596064258
0.88,-133.36200527755,-24.584692101331,12.574623291235
0.885,-132.82597614751,-24.650728711601,9.1748495964591
0.89,-132.29503315432,-24.756528567544,4.5575858386319
0.895,-131.80990641547,-24.885823029137,1.6191896735251
0.9,-130.76062171255,-24.861195600165,4.9660471769493
0.905,-129.69132757673,-24.810035123329,8.5881524273654
0.91,-128.88191304998,-24.786137831085,12.964099041291
0.915,-128.45569763511,-24.797925978307,13.901078096623
0.92,-128.51891475738,-24.838107611715,13.251777717964
0.925,-129.09760357005,-24.920795311935,12.482788780292
0.93,-130.08011954361,-25.043809301006,8.2454836548998
0.935,-130.77758068354,-25.19049827563,4.3622881232804
0.94,-130.91559228113,-25.255826685441,4.8926165921302
0.945,-131.07495306239,-25.300716236692,6.4005751767548
0.95,-131.2451325943,-25.3522774082,8.9785842885334
0.955,-131.42089370271,-25.435743735627,9.6722589079857
0.96,-131.61361707957,-25.578268707385,10.820580307309
0.965,-131.65969187552,-25.74404680972,10.476307733782
0.97,-131.11343591126,-25.888945558828,9.2330215333466
0.975,-130.62817116648,-26.030391625404,8.6793810644963
0.98,-130.52811343419,-26.072780971932,7.8787520937641
0.985,-131.00354845476,-26.125628188421,7.8879154704962
0.99,-132.0759079228,-26.324461051105,6.2982184759296
0.995,-133.55883313683,-26.437401173151,7.4595711706896
1,-134.46333012886,-26.457773102777,10.270884188729
1.005,-134.95257125672,-26.460847632188,14.049535854467
1.01,-135.45415322512,-26.479874648373,14.687211332277
1.015,-135.94544355534,-26.527283844527,13.790462713226
1.02,-136.41853105738,-26.617070166436,12.172908290937
1.025,-136.86636403037,-26.75978636669,9.1550693191036
1.03,-137.16483441018,-26.944702542857,4.5700362661357
1.035,-136.96859479433,-27.067857069093,2.9513078297192
1.04,-136.59255082111,-27.06363712728,5.7473965021504
1.045,-136.55358016312,-27.043445179496,10.344815992422
1.05,-137.00988443128,-27.064387858853,12.031114756841
1.055,-137.94846173403,-27.103368582347,12.45907879424
1.06,-139.23601370278,-27.161967477298,11.891986281195
1.065,-140.70322187473,-27.301058304541,10.079479428609
1.07,-141.82670552084,-27.46112209391,7.5660416131474
1.075,-142.48159801037,-27.555152148028,5.6738714676389
1.08,-143.04741857442,-27.526392291176,6.7908510429437
1.085,-143.51581894572,-27.555251325781,11.039711317599
1.09,-143.89190184505,-27.59904912852,14.705761448932
1.095,-144.1901333877,-27.64935148552,16.418490217936
1.1,-144.42600226194,-27.737079285695,17.637407744421
1.105,-144.40875368496,-27.871751418272,18.454383260306
1.11,-143.6675231376,-28.02620651836,15.941677500808
1.115,-143.24275032931,-28.206329368863,13.488308718525
1.12,-143.17579956854,-28.383038719868,7.9097776944773
1.125,-143.41884474849,-28.519904504116,3.6929278787181
1.13,-143.89837076684,-28.553495442671,8.6926792643305
1.135,-144.17222273593,-28.505182022924,14.37347007629
1.14,-144.02086161398,-28.430693487296,21.241197656765
1.145,-143.96283728312,-28.416065994464,24.765362642968
1.15,-144.00396585882,-28.466040478062,25.434392344149
1.155,-144.1492480274,-28.547346594407,23.508684823408
1.16,-144.15138894996,-28.701353790459,17.533076100578
1.165,-143.44926596741,-28.874834586896,12.182742696801
1.17,-143.10674925497,-28.987326475428,7.2269198368154
1.175,-143.28466551072,-28.983507079279,8.9317537895934
1.18,-143.98942061138,-28.952328737303,16.615594803136
1.185,-145.1711091344,-28.910046730318,22.189695982562
1.19,-146.7808222443,-28.920028633364,24.932364356612
1.195,-148.73712743062,-28.972785474766,27.450012175325
1.2,-149.84264924033,-29.025121743915,24.839238382138
1.205,-150.66067175764,-29.110851207854,22.215247145096
1.21,-151.42064867978,-29.219952380159,19.332329607993
1.215,-152.11574344973,-29.323624849179,13.583285396981
1.22,-152.74480075954,-29.460293383704,6.9778268785774
1.225,-153.31083121714,-29.574492290778,7.0806966441306
1.23,-153.80991845369,-29.479408890636,12.168236354726
1.235,-153.25404608216,-29.316406160287,18.001932481366
1.24,-152.88941763597,-29.202099486638,22.785112954964
1.245,-152.85269167741,-29.144006012617,25.259043941159
1.25,-153.24884686813,-29.132638154104,24.554529809934
1.255,-154.13683740649,-29.203258445469,21.53895212256
1.26,-155.41994144611,-29.312324465891,17.219025245727
1.265,-155.76920101299,-29.356107227996,11.865934980259
1.27,-155.88490543485,-29.278276802555,7.5014501432802
1.275,-155.9991143797,-29.208617615308,9.2118227670772
1.28,-156.1181342972,-29.138173559566,13.151867407017
1.285,-156.22539981288,-28.990154015155,16.390328565815
1.29,-156.28299870829,-28.910508278303,20.650458739392
1.295,-155.90059655431,-28.858272315893,22.846919063384
1.3,-155.03819417316,-28.824838906374,21.196809792775
1.305,-154.40795964805,-28.856723448828,18.183038563626
1.31,-154.11552572961,-28.976881366356,13.495110262706
1.315,-154.26512604295,-29.128788959473,6.7448000219632
1.32,-154.89432413073,-29.220189872744,6.7900561210995
1.325,-155.6175417942,-29.06321215725,11.608467598444
1.33,-155.24940237881,-28.89270545909,20.061151046183
1.335,-154.78947416425,-28.783798331834,25.895276654287
1.34,-154.28011154543,-28.696060357317,28.279655063414
1.345,-153.75718506616,-28.654200220871,27.423062124003
